run_id,index,repeat_index,video_name,video_path,gcs_uri,video_size_bytes,video_duration_sec,fps,bitrate_bps,width,height,upload_sec,submit_utc,done_utc,submit_sec,execution_latency_sec,server_execution_sec,server_start_utc,server_update_utc,shot_count,success,operation_name,error_message
20260606_064553_e053ab75,1,1,perfect_planet_2min.mkv,/Users/heng/Documents/skybridge/sim/video_clips/perfect_planet_2min.mkv,gs://skyflow-ae/gvi_shot_measure/20260606_064553_e053ab75/perfect_planet_2min.mkv,149712646,120.001000,25.000000,9980759.000000,3840,2160,24.003030,2026-06-06T06:46:17.962007+00:00,2026-06-06T06:55:18.366588+00:00,,,,,,,0,,"RetryError: Timeout of 600.0s exceeded
Traceback (most recent call last):
  File ""/opt/anaconda3/envs/sky/lib/python3.10/site-packages/google/api_core/grpc_helpers.py"", line 55, in error_remapped_callable
    return callable_(*args, **kwargs)
  File ""/opt/anaconda3/envs/sky/lib/python3.10/site-packages/grpc/_interceptor.py"", line 276, in __call__
    response, ignored_call = self._with_call(
  File ""/opt/anaconda3/envs/sky/lib/python3.10/site-packages/grpc/_interceptor.py"", line 331, in _with_call
    return call.result(), call
  File ""/opt/anaconda3/envs/sky/lib/python3.10/site-packages/grpc/_channel.py"", line 438, in result
    raise self
  File ""/opt/anaconda3/envs/sky/lib/python3.10/site-packages/grpc/_interceptor.py"", line 314, in continuation
    response, call = self._thunk(new_method).with_call(
  File ""/opt/anaconda3/envs/sky/lib/python3.10/site-packages/grpc/_channel.py"", line 1173, in with_call
    return _end_unary_response_blocking(state, call, True, None)
  File ""/opt/anaconda3/envs/sky/lib/python3.10/site-packages/grpc/_channel.py"", line 990, in _end_unary_response_blocking
    raise _InactiveRpcError(state)  # pytype: disable=not-instantiable
grpc._channel._InactiveRpcError: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv4:216.239.32.223:443: tcp handshaker shutdown""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_status:14, grpc_message:""failed to connect to all addresses; last error: UNKNOWN: ipv4:216.239.32.223:443: tcp handshaker shutdown""}""
>

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/opt/anaconda3/envs/sky/lib/python3.10/site-packages/google/api_core/retry/retry_unary.py"", line 147, in retry_target
    result = target()
  File ""/opt/anaconda3/envs/sky/lib/python3.10/site-packages/google/api_core/timeout.py"", line 130, in func_with_timeout
    return func(…"
